Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,-1.4726155,1.2518263,9.579013e-05,0.0,0.022403339,0.061937932,14.06568119955207,4960.111111111111,13.886419207097788
