Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,1.2014974,1.637834,0.0009579014,0.0,0.0077743065,0.06575082,14.055365883486552,4960.111111111111,13.68731451475469
