Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.49318036,1.6492995,9.579013e-05,0.0,0.025056044,0.06386841,13.505096841086925,4960.111111111111,13.50671372731449
