Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,-0.14487867,1.5477762,9.579013e-05,0.0,0.007028334,0.07148393,15.938088222829618,4960.111111111111,16.242877898723236
