Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.77903146,0.41784197,9.579013e-05,0.0,0.04680386,0.07268886,26.273658250493302,4960.111111111111,23.12043189263204
