Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.036599793,1.6071297,9.579013e-05,0.0,0.018403634,0.07062095,16.564328366006926,4960.111111111111,15.884897600612021
