Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,-2.4529107,1.6065207,9.579013e-05,0.0,0.03768523,0.072513334,8.781711945000199,4960.111111111111,9.219342836935539
