Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.087910056,1.3580041,0.0009579014,0.0,0.01243226,0.067004934,23.498533633726765,4960.111111111111,24.060880611970788
