Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,-0.31747994,1.7267733,9.579013e-05,0.0,0.009128611,0.06704347,12.799730208587587,4960.111111111111,12.96226172563911
