Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.44051358,1.3600725,0.0009579014,0.0,0.005943834,0.073254555,0.37762676873939605,4960.111111111111,0.43734777835197747
