Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.71192396,1.6958021,0.0009579014,0.0,0.003875306,0.06578275,15.555365886144703,4960.111111111111,14.749814509399584
