Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.09684546,1.7387892,9.579013e-05,0.0,0.0060720383,0.06279359,15.833143773229999,4960.111111111111,16.06231542349269
