Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,3.0794795,1.4308215,9.579013e-05,0.0,0.07753115,0.060604982,23.333111585314327,4960.111111111111,22.562281009959406
