Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.45116448,1.7190492,9.579013e-05,0.0,0.0070450166,0.061695267,14.4998103596089,4960.111111111111,14.374814986003912
