Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,-0.117196694,0.62902594,0.0009579014,0.0,0.00034249882,0.078586444,15.722032693389338,4960.111111111111,15.999815522911376
