Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,-1.2912011,1.5943742,9.579013e-05,0.0,0.020947963,0.06471987,9.47784290806683,4960.111111111111,9.92579237294558
