Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,-0.055631544,1.2510012,9.579013e-05,0.0,0.012662226,0.06687936,22.11092231854046,4960.111111111111,21.937317602554685
