Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,-3.2680774,1.7393378,9.579013e-05,0.0,0.07730247,0.07035593,13.089603447204151,4960.111111111111,13.100831483476213
