Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
45000,0.1485226,1.6124359,9.579013e-05,0.0,0.0077610756,0.069627635,17.150523937665437,4960.111111111111,16.73186806308513
